passengers,vehicles,vehicle speed,x-dim,y-dim,time horizon,update interval,immediate pickup penalty,reassignment penalty,waiting penalty,pass1 penalty,pass2 penalty,rideshare flat penalty,zeta,rideshares,run time,number served,empty km 1,empty km 2,total km,average wait,wait times
passengers,vehicles,vehicle speed,x-dim,y-dim,time horizon,update interval,immediate pickup penalty,reassignment penalty,waiting penalty,pass1 penalty,pass2 penalty,rideshare flat penalty,zeta,rideshares,run time,number served,empty km 1,empty km 2,total km,average wait,wait times
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.4,4.400000000000001,1.2999999999999998,True,1240.0,60,78.40104954924554,45.89685103168907,300.6146454222233,184.83333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 290.0, 160.0, 60.0, 270.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 270.0, 0, 0, 300.0, 80.0, 40.0, 60.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 260.0, 0, 0, 80.0, 140.0, 0, 10.0, 40.0, 60.0, 50.0, 320.0, 50.0, 70.0, 0, 20.0, 0, 110.0, 120.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.4,4.400000000000001,1.4999999999999998,True,1310.0,60,81.89601677958335,38.797535250888174,309.8771717745163,178.0,"[40.0, 30.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 270.0, 160.0, 60.0, 320.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 290.0, 0, 0, 290.0, 80.0, 40.0, 60.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 140.0, 0, 260.0, 0, 0, 250.0, 80.0, 0, 10.0, 40.0, 60.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 110.0, 140.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.4,4.400000000000001,1.6999999999999997,True,1460.0,60,90.55041858471182,44.12478877133987,306.5083033003626,194.16666666666666,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 160.0, 320.0, 160.0, 60.0, 340.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 70.0, 0, 0, 290.0, 80.0, 40.0, 60.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 320.0, 0, 0, 250.0, 80.0, 0, 10.0, 40.0, 60.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 140.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.4,4.400000000000001,1.8999999999999997,True,1550.0,60,96.23911808748261,50.31999232470713,318.6847227858074,192.83333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 160.0, 350.0, 160.0, 60.0, 360.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 70.0, 0, 0, 160.0, 80.0, 40.0, 80.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 290.0, 0, 0, 250.0, 320.0, 0, 10.0, 40.0, 60.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 140.0, 60.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.4,4.600000000000001,0.7,True,1260.0,60,79.90392028672473,54.52298237084032,292.902817788643,197.0,"[40.0, 70.0, 0, 0, 0, 20.0, 180.0, 0, 40.0, 270.0, 120.0, 60.0, 320.0, 20.0, 40.0, 270.0, 0, 0, 0, 0, 270.0, 0, 0, 120.0, 90.0, 40.0, 60.0, 0, 0, 300.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 140.0, 0, 0, 50.0, 80.0, 0, 10.0, 40.0, 60.0, 50.0, 260.0, 30.0, 70.0, 0, 20.0, 0, 110.0, 80.0, 180.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.4,4.600000000000001,0.8999999999999999,True,1330.0,60,82.60402101315469,55.9813885795594,307.2711646734651,206.5,"[40.0, 180.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 300.0, 140.0, 60.0, 270.0, 20.0, 40.0, 270.0, 0, 0, 0, 0, 270.0, 0, 0, 120.0, 50.0, 40.0, 60.0, 0, 0, 90.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 260.0, 0, 0, 80.0, 120.0, 0, 10.0, 40.0, 60.0, 50.0, 320.0, 30.0, 70.0, 0, 20.0, 0, 110.0, 80.0, 180.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.4,4.600000000000001,1.0999999999999999,True,1330.0,60,77.69919600599427,48.47958884921447,302.75093773827643,186.33333333333334,"[40.0, 210.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 300.0, 160.0, 60.0, 270.0, 20.0, 40.0, 80.0, 0, 0, 0, 0, 260.0, 0, 0, 120.0, 50.0, 40.0, 60.0, 0, 0, 270.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 270.0, 0, 0, 80.0, 140.0, 0, 10.0, 40.0, 60.0, 50.0, 320.0, 30.0, 70.0, 0, 20.0, 0, 110.0, 120.0, 100.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.4,4.600000000000001,1.2999999999999998,True,1240.0,60,78.40104954924554,45.89685103168907,300.6146454222233,184.83333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 290.0, 160.0, 60.0, 270.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 270.0, 0, 0, 300.0, 80.0, 40.0, 60.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 260.0, 0, 0, 80.0, 140.0, 0, 10.0, 40.0, 60.0, 50.0, 320.0, 50.0, 70.0, 0, 20.0, 0, 110.0, 120.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.4,4.600000000000001,1.4999999999999998,True,1170.0,60,81.69820314865163,45.53882374489389,296.09901720282136,180.16666666666666,"[40.0, 30.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 260.0, 160.0, 60.0, 320.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 270.0, 0, 0, 290.0, 80.0, 40.0, 60.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 140.0, 0, 250.0, 0, 0, 120.0, 80.0, 0, 10.0, 40.0, 60.0, 50.0, 290.0, 50.0, 70.0, 0, 20.0, 0, 110.0, 140.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.4,4.600000000000001,1.6999999999999997,True,1460.0,60,90.55041858471182,44.12478877133988,306.5083033003626,194.16666666666666,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 160.0, 320.0, 160.0, 60.0, 340.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 70.0, 0, 0, 290.0, 80.0, 40.0, 60.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 320.0, 0, 0, 250.0, 80.0, 0, 10.0, 40.0, 60.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 140.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.4,4.600000000000001,1.8999999999999997,True,1370.0,60,96.2021441646617,49.68769125218884,319.56505812159554,192.83333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 160.0, 360.0, 160.0, 60.0, 350.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 70.0, 0, 0, 160.0, 80.0, 40.0, 80.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 290.0, 0, 0, 250.0, 320.0, 0, 10.0, 40.0, 60.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 140.0, 60.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.4,4.800000000000002,0.7,True,1260.0,60,79.90392028672471,54.52298237084032,292.902817788643,197.0,"[40.0, 70.0, 0, 0, 0, 20.0, 180.0, 0, 40.0, 270.0, 120.0, 60.0, 320.0, 20.0, 40.0, 270.0, 0, 0, 0, 0, 270.0, 0, 0, 120.0, 90.0, 40.0, 60.0, 0, 0, 300.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 140.0, 0, 0, 50.0, 80.0, 0, 10.0, 40.0, 60.0, 50.0, 260.0, 30.0, 70.0, 0, 20.0, 0, 110.0, 80.0, 180.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.4,4.800000000000002,0.8999999999999999,True,1310.0,60,83.98053386371285,57.01685319266246,305.70412666932475,202.0,"[40.0, 180.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 270.0, 140.0, 60.0, 300.0, 20.0, 40.0, 270.0, 0, 0, 0, 0, 270.0, 0, 0, 120.0, 50.0, 40.0, 60.0, 0, 0, 90.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 260.0, 0, 0, 80.0, 120.0, 0, 10.0, 40.0, 60.0, 50.0, 320.0, 30.0, 70.0, 0, 20.0, 0, 110.0, 80.0, 180.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.4,4.800000000000002,1.0999999999999999,True,1330.0,60,81.59717309526431,56.03607081574491,309.2835913330228,201.16666666666666,"[40.0, 210.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 300.0, 160.0, 60.0, 270.0, 20.0, 40.0, 80.0, 0, 0, 0, 0, 260.0, 0, 0, 120.0, 50.0, 40.0, 60.0, 0, 0, 270.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 270.0, 0, 0, 80.0, 140.0, 0, 10.0, 40.0, 60.0, 50.0, 320.0, 30.0, 70.0, 0, 20.0, 0, 110.0, 120.0, 100.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.4,4.800000000000002,1.2999999999999998,True,1330.0,60,87.48282249835809,60.34550491153041,315.92551092978687,205.16666666666666,"[40.0, 210.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 300.0, 160.0, 60.0, 270.0, 20.0, 40.0, 80.0, 0, 0, 0, 0, 260.0, 0, 0, 270.0, 50.0, 40.0, 60.0, 0, 0, 100.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 270.0, 0, 0, 80.0, 140.0, 0, 10.0, 40.0, 60.0, 50.0, 320.0, 30.0, 70.0, 0, 20.0, 0, 110.0, 120.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.4,4.800000000000002,1.4999999999999998,True,1170.0,60,81.69820314865163,45.53882374489389,296.09901720282136,180.16666666666666,"[40.0, 30.0, 0, 0, 0, 20.0, 70.0, 0, 40.0, 260.0, 160.0, 60.0, 320.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 270.0, 0, 0, 290.0, 80.0, 40.0, 60.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 140.0, 0, 250.0, 0, 0, 120.0, 80.0, 0, 10.0, 40.0, 60.0, 50.0, 290.0, 50.0, 70.0, 0, 20.0, 0, 110.0, 140.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.4,4.800000000000002,1.6999999999999997,True,1210.0,60,85.5028412099772,44.764426294078206,304.30180436257035,187.83333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 270.0, 0, 40.0, 320.0, 160.0, 60.0, 320.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 70.0, 0, 0, 290.0, 80.0, 40.0, 60.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 260.0, 0, 0, 250.0, 80.0, 0, 10.0, 40.0, 60.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 110.0, 140.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.4,4.800000000000002,1.8999999999999997,True,1370.0,60,96.2021441646617,49.68769125218884,319.56505812159554,192.83333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 160.0, 360.0, 160.0, 60.0, 350.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 70.0, 0, 0, 160.0, 80.0, 40.0, 80.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 290.0, 0, 0, 250.0, 320.0, 0, 10.0, 40.0, 60.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 140.0, 60.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.5999999999999999,1.0,0.7,True,1600.0,60,106.80736982031621,40.068387584247574,329.32516811158416,204.16666666666666,"[40.0, 30.0, 0, 0, 0, 20.0, 300.0, 0, 220.0, 70.0, 110.0, 60.0, 320.0, 20.0, 40.0, 80.0, 0, 0, 0, 0, 320.0, 0, 0, 90.0, 60.0, 40.0, 80.0, 0, 0, 300.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 270.0, 0, 0, 120.0, 130.0, 0, 10.0, 40.0, 260.0, 50.0, 320.0, 50.0, 60.0, 0, 20.0, 0, 40.0, 70.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.5999999999999999,1.0,0.8999999999999999,True,1850.0,60,107.1596162688878,33.36745517504755,329.58715371606485,196.33333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 70.0, 0, 230.0, 270.0, 130.0, 120.0, 300.0, 20.0, 40.0, 60.0, 0, 0, 0, 0, 350.0, 0, 0, 180.0, 80.0, 40.0, 80.0, 0, 0, 60.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 320.0, 0, 0, 60.0, 110.0, 0, 10.0, 40.0, 120.0, 50.0, 320.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 300.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.5999999999999999,1.0,1.0999999999999999,True,1840.0,60,98.9408626496468,35.31695873622026,318.38960081034617,189.83333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 60.0, 350.0, 130.0, 60.0, 320.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 300.0, 0, 0, 110.0, 80.0, 40.0, 80.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 300.0, 0, 0, 70.0, 120.0, 0, 10.0, 40.0, 270.0, 50.0, 360.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 60.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.5999999999999999,1.0,1.2999999999999998,True,1710.0,60,104.74127898489131,30.392563137479826,317.99553321102303,195.0,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 160.0, 360.0, 130.0, 70.0, 340.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 120.0, 0, 0, 350.0, 80.0, 40.0, 60.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 120.0, 0, 0, 80.0, 300.0, 0, 10.0, 40.0, 320.0, 50.0, 60.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 320.0, 60.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.5999999999999999,1.0,1.4999999999999998,True,1950.0,60,97.20477127757913,33.10167550946482,320.55366591409796,187.83333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 70.0, 350.0, 130.0, 100.0, 290.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 340.0, 0, 0, 180.0, 80.0, 40.0, 80.0, 0, 0, 60.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 60.0, 0, 320.0, 0, 0, 250.0, 120.0, 0, 10.0, 40.0, 70.0, 50.0, 120.0, 40.0, 60.0, 0, 20.0, 0, 110.0, 330.0, 50.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.5999999999999999,1.0,1.6999999999999997,True,1890.0,60,99.82907912832141,28.187523086191764,308.94077729528345,183.16666666666666,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 290.0, 350.0, 110.0, 60.0, 320.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 60.0, 0, 0, 300.0, 80.0, 40.0, 80.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 130.0, 0, 0, 250.0, 270.0, 0, 10.0, 40.0, 70.0, 50.0, 120.0, 40.0, 70.0, 0, 20.0, 0, 50.0, 60.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.5999999999999999,1.0,1.8999999999999997,True,1330.0,60,107.64872397911029,32.2687272939597,337.1475032957028,200.16666666666666,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 160.0, 400.0, 130.0, 60.0, 370.0, 20.0, 40.0, 60.0, 0, 0, 0, 0, 350.0, 0, 0, 70.0, 80.0, 40.0, 80.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 250.0, 0, 0, 320.0, 70.0, 0, 10.0, 40.0, 360.0, 50.0, 120.0, 50.0, 60.0, 0, 20.0, 0, 40.0, 120.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.5999999999999999,1.2,0.7,True,1650.0,60,99.7601234364539,33.39859402364973,318.5969505643519,195.33333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 270.0, 0, 80.0, 320.0, 60.0, 60.0, 60.0, 20.0, 40.0, 300.0, 0, 0, 0, 0, 130.0, 0, 0, 110.0, 90.0, 40.0, 80.0, 0, 0, 320.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 70.0, 0, 300.0, 0, 0, 120.0, 260.0, 0, 10.0, 40.0, 180.0, 50.0, 330.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 100.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.5999999999999999,1.2,0.8999999999999999,True,1840.0,60,102.14594754394797,33.03362771964365,326.0589121129194,193.66666666666666,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 70.0, 360.0, 60.0, 320.0, 110.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 350.0, 0, 0, 180.0, 80.0, 40.0, 80.0, 0, 0, 60.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 120.0, 0, 0, 300.0, 60.0, 0, 10.0, 40.0, 270.0, 50.0, 130.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 300.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.5999999999999999,1.2,1.0999999999999999,True,1530.0,60,114.05533102387857,29.48731876255866,335.199825531679,203.83333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 120.0, 60.0, 130.0, 80.0, 300.0, 20.0, 40.0, 70.0, 0, 0, 0, 0, 90.0, 0, 0, 180.0, 60.0, 40.0, 80.0, 0, 0, 330.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 350.0, 0, 0, 300.0, 320.0, 0, 10.0, 40.0, 270.0, 50.0, 110.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 60.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.5999999999999999,1.2,1.2999999999999998,True,1530.0,60,104.9478393469186,33.467758131828134,319.11015598880044,197.0,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 60.0, 60.0, 130.0, 320.0, 120.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 340.0, 0, 0, 350.0, 80.0, 40.0, 80.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 360.0, 0, 0, 300.0, 70.0, 0, 10.0, 40.0, 160.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 320.0, 60.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.5999999999999999,1.2,1.4999999999999998,True,1880.0,60,106.00271243605324,29.69502556082026,318.14955520263015,193.33333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 300.0, 0, 100.0, 360.0, 110.0, 60.0, 320.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 50.0, 0, 0, 60.0, 80.0, 40.0, 80.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 70.0, 0, 350.0, 0, 0, 250.0, 320.0, 0, 10.0, 40.0, 270.0, 50.0, 120.0, 40.0, 60.0, 0, 20.0, 0, 70.0, 130.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.5999999999999999,1.2,1.6999999999999997,True,1490.0,60,103.85441921286741,31.075580305869646,317.90649800610123,192.16666666666666,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 300.0, 60.0, 50.0, 130.0, 360.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 60.0, 0, 0, 70.0, 80.0, 40.0, 80.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 320.0, 0, 0, 60.0, 250.0, 0, 10.0, 40.0, 270.0, 50.0, 120.0, 40.0, 70.0, 0, 20.0, 0, 110.0, 350.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.5999999999999999,1.2,1.8999999999999997,True,1880.0,60,108.36112628089546,30.25311065190031,339.40824377329875,197.16666666666666,"[40.0, 30.0, 0, 0, 0, 20.0, 120.0, 0, 160.0, 350.0, 60.0, 320.0, 380.0, 20.0, 40.0, 300.0, 0, 0, 0, 0, 120.0, 0, 0, 60.0, 80.0, 40.0, 80.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 130.0, 0, 0, 70.0, 320.0, 0, 10.0, 40.0, 360.0, 50.0, 120.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 250.0, 60.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.5999999999999999,1.4,0.7,True,1740.0,60,105.88362985992923,31.771960306416,325.66719111650315,193.33333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 270.0, 0, 80.0, 300.0, 110.0, 60.0, 320.0, 20.0, 40.0, 70.0, 0, 0, 0, 0, 300.0, 0, 0, 180.0, 90.0, 40.0, 80.0, 0, 0, 140.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 160.0, 0, 0, 120.0, 260.0, 0, 10.0, 40.0, 60.0, 50.0, 290.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 60.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.5999999999999999,1.4,0.8999999999999999,True,1750.0,60,112.5949494693526,28.329214578733623,325.1735751759643,197.0,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 140.0, 120.0, 110.0, 170.0, 340.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 320.0, 0, 0, 180.0, 80.0, 40.0, 80.0, 0, 0, 60.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 300.0, 0, 0, 270.0, 120.0, 0, 10.0, 40.0, 60.0, 50.0, 290.0, 50.0, 60.0, 0, 20.0, 0, 40.0, 70.0, 70.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.5999999999999999,1.4,1.0999999999999999,True,1750.0,60,111.77514234024119,32.43153255584968,336.72047774723717,202.0,"[40.0, 30.0, 0, 0, 0, 20.0, 110.0, 0, 290.0, 120.0, 130.0, 320.0, 350.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 60.0, 0, 0, 180.0, 80.0, 40.0, 80.0, 0, 0, 300.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 300.0, 0, 0, 270.0, 60.0, 0, 10.0, 40.0, 70.0, 50.0, 320.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 60.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.5999999999999999,1.4,1.2999999999999998,True,1660.0,60,101.88335687255375,36.35849844219096,324.2447320347751,196.33333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 120.0, 0, 70.0, 60.0, 130.0, 320.0, 360.0, 20.0, 40.0, 120.0, 0, 0, 0, 0, 60.0, 0, 0, 300.0, 80.0, 40.0, 60.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 320.0, 0, 0, 300.0, 80.0, 0, 10.0, 40.0, 160.0, 50.0, 350.0, 50.0, 70.0, 0, 20.0, 0, 40.0, 320.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.5999999999999999,1.4,1.4999999999999998,True,1790.0,60,108.50087749508117,32.117722043833886,317.21339490351374,197.83333333333334,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 60.0, 360.0, 130.0, 320.0, 350.0, 20.0, 40.0, 60.0, 0, 0, 0, 0, 120.0, 0, 0, 70.0, 80.0, 40.0, 80.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 100.0, 0, 250.0, 0, 0, 50.0, 70.0, 0, 10.0, 40.0, 270.0, 50.0, 120.0, 40.0, 60.0, 0, 20.0, 0, 110.0, 300.0, 120.0, 0]"
60,25,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.5999999999999999,1.4,1.6999999999999997,True,1520.0,60,100.58641213747255,32.79925096653026,320.90810370971496,188.0,"[40.0, 30.0, 0, 0, 0, 20.0, 320.0, 0, 300.0, 130.0, 120.0, 110.0, 360.0, 20.0, 40.0, 100.0, 0, 0, 0, 0, 60.0, 0, 0, 60.0, 80.0, 40.0, 80.0, 0, 0, 180.0, 0, 0, 30.0, 0, 0, 0, 0, 20.0, 60.0, 0, 350.0, 0, 0, 250.0, 320.0, 0, 10.0, 40.0, 270.0, 50.0, 120.0, 40.0, 70.0, 0, 20.0, 0, 50.0, 70.0, 120.0, 0]"
